open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1778396400000,2328.33,2331.12,2326.30,2326.31,22151.389,1778399999999,51577479.41719,39981,11413.914,26576262.12476,0
1778400000000,2326.30,2331.00,2325.29,2329.22,32679.143,1778403599999,76085770.45993,47843,17048.825,39696556.12733,0
1778403600000,2329.23,2333.10,2325.82,2327.20,49227.252,1778407199999,114626184.28217,56782,27188.398,63312309.77592,0
1778407200000,2327.20,2327.84,2322.14,2324.47,54118.053,1778410799999,125780940.90860,67885,22437.651,52154170.73929,0
1778410800000,2324.47,2326.74,2317.68,2321.50,73737.427,1778414399999,171159138.16798,74745,30328.243,70407417.91351,0
1778414400000,2321.51,2324.37,2319.70,2322.94,43532.615,1778417999999,101095223.46856,52391,23053.594,53534201.04676,0
1778418000000,2322.94,2331.07,2322.21,2328.79,76085.051,1778421599999,177126220.92529,79874,44265.215,103051692.81998,0
1778421600000,2328.79,2334.87,2325.79,2330.00,78537.318,1778425199999,182964601.95348,86213,44783.514,104338178.22174,0
1778425200000,2330.00,2352.00,2329.99,2346.78,260076.674,1778428799999,608856029.03914,259890,150071.808,351372931.75292,0
1778428800000,2346.79,2350.46,2338.90,2348.94,201592.291,1778432399999,473089845.34335,178890,107945.790,253375146.79394,0
1778432400000,2348.94,2367.66,2344.13,2363.42,427616.532,1778435999999,1006654842.96851,350513,269095.169,633333339.60063,0
1778436000000,2363.42,2366.11,2355.69,2357.41,145063.744,1778439599999,342553036.19711,120833,51489.101,121589145.58530,0
1778439600000,2357.40,2366.13,2350.05,2364.58,110271.832,1778443199999,260257617.21335,130336,62385.641,147266193.21755,0
1778443200000,2364.59,2369.46,2310.01,2327.17,513541.215,1778446799999,1200468840.52911,495078,223957.817,523548323.40305,0
1778446800000,2327.17,2335.36,2322.73,2329.63,199182.384,1778450399999,464163647.43352,214813,109886.602,256064062.18158,0
1778450400000,2329.63,2377.00,2326.57,2372.96,542972.987,1778453999999,1278603077.15620,541459,291043.894,684992922.66132,0
1778454000000,2372.97,2381.88,2366.50,2370.21,231576.073,1778457599999,550060695.71529,312342,105227.806,249996037.31617,0
1778457600000,2370.21,2373.91,2343.37,2351.43,356993.529,1778461199999,841214936.28908,403570,137576.369,324132908.00792,0
1778461200000,2351.44,2364.84,2344.21,2357.69,130639.321,1778464799999,307864667.19301,223183,67096.901,158096912.15696,0
1778464800000,2357.70,2360.00,2341.30,2344.39,111544.364,1778468399999,261909018.16529,189497,50450.236,118470724.16893,0
1778468400000,2344.40,2344.41,2318.39,2329.23,328199.095,1778471999999,764252217.53129,312129,151243.154,352130667.02553,0
1778472000000,2329.24,2334.97,2325.34,2331.79,97388.471,1778475599999,226963516.35775,109081,53328.556,124288404.73975,0
1778475600000,2331.78,2339.40,2330.86,2334.01,64932.083,1778479199999,151623908.71072,80666,34139.872,79723109.67745,0
1778479200000,2334.00,2343.00,2328.89,2332.54,93756.787,1778482799999,218968304.21283,112049,49843.584,116448399.18500,0
1778482800000,2332.54,2332.55,2327.06,2329.53,54687.534,1778486399999,127396098.04108,84232,26767.498,62358493.47183,0
1778486400000,2329.53,2333.75,2325.47,2329.42,73732.461,1778489999999,171802243.77146,103650,36457.501,84950424.45742,0
1778490000000,2329.41,2337.74,2329.20,2335.01,49792.161,1778493599999,116241405.23893,76672,26700.870,62333031.40523,0
1778493600000,2335.00,2339.00,2328.48,2328.78,59521.921,1778497199999,138929395.75086,90315,28316.888,66102804.47624,0
1778497200000,2328.78,2334.91,2326.29,2334.72,46787.474,1778500799999,109095725.56258,73632,22652.712,52821699.68773,0
1778500800000,2334.72,2338.29,2327.37,2328.52,99279.443,1778504399999,231556347.37168,128612,48318.799,112698757.48140,0
1778504400000,2328.51,2331.94,2313.28,2321.01,254828.259,1778507999999,591789756.54242,295224,119946.543,278594409.54305,0
1778508000000,2321.01,2327.84,2302.51,2315.21,344759.692,1778511599999,797385354.25505,372066,167819.679,388189625.04623,0
1778511600000,2315.20,2334.78,2312.21,2332.39,207231.299,1778515199999,482109924.81670,260761,103955.008,241814408.74760,0
1778515200000,2332.40,2341.09,2326.00,2328.56,219492.129,1778518799999,512356640.19467,250536,99688.800,232747694.58437,0
1778518800000,2328.56,2343.31,2322.33,2335.48,127259.618,1778522399999,296835383.25626,171504,70346.628,164097840.55709,0
1778522400000,2335.48,2343.31,2333.20,2334.25,111263.263,1778525999999,260259471.34628,137574,54130.197,126615546.17377,0
1778526000000,2334.25,2343.00,2330.65,2339.38,60557.107,1778529599999,141564750.45378,102850,32565.446,76135183.33024,0
1778529600000,2339.39,2344.59,2334.88,2336.99,55698.610,1778533199999,130287650.75256,94064,27751.397,64922204.94990,0
1778533200000,2337.00,2341.55,2335.12,2339.65,41443.872,1778536799999,96907470.01695,67065,21189.855,49546084.88829,0
1778536800000,2339.65,2344.88,2335.33,2340.24,58531.951,1778540399999,136975940.06950,84463,30398.709,71143000.81118,0
1778540400000,2340.24,2341.21,2333.86,2338.61,38093.281,1778543999999,89059128.19116,61191,18872.989,44122254.37541,0
1778544000000,2338.62,2339.80,2330.75,2332.54,71027.648,1778547599999,165799309.39668,94439,34493.788,80526020.35190,0
1778547600000,2332.54,2334.58,2292.94,2310.15,393219.071,1778551199999,908590904.82978,379744,163706.933,378327857.49558,0
1778551200000,2310.15,2316.00,2305.69,2314.49,87329.683,1778554799999,201861153.11054,138497,43953.016,101599467.79358,0
1778554800000,2314.50,2316.17,2305.58,2308.26,66596.561,1778558399999,153873266.16305,100370,30517.778,70520414.61895,0
1778558400000,2308.26,2313.48,2304.36,2309.76,65665.151,1778561999999,151655121.65364,89234,34247.623,79105876.24234,0
1778562000000,2309.77,2312.93,2308.54,2309.01,37186.133,1778565599999,85934536.36826,62378,16792.138,38806021.88791,0
1778565600000,2309.00,2312.79,2301.02,2302.74,103461.741,1778569199999,238601667.90958,99994,42493.721,98024640.82847,0
1778569200000,2302.74,2303.86,2290.00,2294.01,197777.336,1778572799999,454393407.94735,200952,95334.549,219056687.75305,0
1778572800000,2294.01,2295.50,2278.41,2287.00,263246.558,1778576399999,601993344.42699,247364,122815.546,280879322.90790,0
1778576400000,2286.99,2294.59,2280.02,2291.70,170768.129,1778579999999,390756625.79912,173650,83081.083,190115829.38405,0
1778580000000,2291.70,2292.87,2280.00,2285.37,102051.850,1778583599999,233348165.46167,122254,44459.750,101665731.95971,0
1778583600000,2285.38,2286.43,2276.31,2285.91,116518.402,1778587199999,265924219.05894,142523,56383.328,128703056.51277,0
1778587200000,2285.91,2294.09,2280.01,2287.87,179733.223,1778590799999,411060010.16366,229480,86882.699,198730929.08523,0
1778590800000,2287.87,2291.38,2267.69,2271.09,266108.774,1778594399999,606210842.81984,328973,125444.549,285821326.06412,0
1778594400000,2271.09,2280.98,2261.00,2267.82,313345.871,1778597999999,711613181.95717,392988,146857.773,333560916.27480,0
1778598000000,2267.82,2273.57,2255.22,2260.90,261668.704,1778601599999,592061990.33543,322365,122354.981,276850069.69937,0
1778601600000,2260.91,2270.78,2255.15,2263.19,182921.877,1778605199999,413912048.05250,249588,100071.287,226456023.11954,0
1778605200000,2263.19,2276.97,2263.19,2275.70,122008.290,1778608799999,277228350.18256,162305,64862.305,147376779.92157,0
1778608800000,2275.69,2284.00,2273.58,2278.27,108062.686,1778612399999,246286771.54685,127062,53479.635,121888361.70650,0
1778612400000,2278.26,2286.64,2277.96,2284.11,84475.922,1778615999999,192853649.62519,112609,37854.289,86427916.22755,0
1778616000000,2284.12,2286.27,2279.80,2283.75,47933.938,1778619599999,109439239.39348,68223,17444.690,39830958.31708,0
1778619600000,2283.76,2286.45,2281.54,2284.28,32078.035,1778623199999,73273641.40862,59091,13869.647,31681825.32387,0
1778623200000,2284.28,2291.16,2281.00,2281.18,64920.521,1778626799999,148439694.63397,93665,31684.680,72450238.94824,0
1778626800000,2281.18,2283.00,2272.59,2273.62,82737.632,1778630399999,188387096.81575,95900,33906.265,77201997.72960,0
1778630400000,2273.61,2286.13,2271.60,2280.52,89471.809,1778633999999,204021730.39406,128552,43881.830,100052255.42227,0
1778634000000,2280.51,2294.44,2279.86,2288.81,134810.130,1778637599999,308593829.76186,178460,67169.603,153765801.16936,0
1778637600000,2288.80,2299.84,2286.00,2292.85,99444.627,1778641199999,228075240.64907,142054,51766.021,118748927.24130,0
1778641200000,2292.84,2302.80,2291.04,2300.48,83871.929,1778644799999,192753176.66731,106018,42816.935,98401229.05889,0
1778644800000,2300.47,2308.76,2297.30,2305.90,108990.965,1778648399999,251056748.12098,116666,59807.241,137785482.71710,0
1778648400000,2305.90,2306.66,2294.34,2296.60,93087.303,1778651999999,214049086.42983,93539,36011.026,82797854.58156,0
1778652000000,2296.60,2304.30,2296.37,2300.89,47504.429,1778655599999,109319090.19255,70475,24890.131,57274556.69359,0
1778655600000,2300.89,2301.99,2295.65,2300.12,44280.528,1778659199999,101791446.05716,61166,19409.479,44620023.09586,0
1778659200000,2300.12,2316.49,2299.52,2315.57,157493.689,1778662799999,363809368.13574,164730,82338.648,190210057.65697,0
1778662800000,2315.58,2322.68,2313.20,2320.19,182088.082,1778666399999,422295807.23735,159680,89898.447,208483986.75612,0
1778666400000,2320.20,2320.71,2304.15,2307.41,139774.181,1778669999999,323008152.30467,135444,57867.863,133712335.04255,0
1778670000000,2307.41,2307.96,2298.00,2300.74,130923.749,1778673599999,301349067.04750,144851,58117.314,133767959.58738,0
1778673600000,2300.74,2306.91,2268.85,2283.08,445202.800,1778677199999,1017127644.44349,419218,205582.479,469805952.96485,0
1778677200000,2283.08,2287.54,2257.47,2261.13,443515.616,1778680799999,1006421551.55256,435678,203300.703,461254784.48931,0
1778680800000,2261.14,2269.80,2248.00,2266.43,351836.442,1778684399999,795241685.24824,352673,156275.933,353365335.25777,0
1778684400000,2266.43,2269.30,2233.00,2235.38,364909.073,1778687999999,820594677.73582,379321,152887.835,343912463.26614,0
1778688000000,2235.39,2252.77,2233.86,2249.84,249854.822,1778691599999,560894710.50892,258286,127016.060,285161939.78490,0
1778691600000,2249.85,2261.06,2249.85,2257.24,121797.402,1778695199999,274736863.26925,140738,59970.552,135284397.92747,0
1778695200000,2257.24,2267.98,2257.24,2258.30,93262.572,1778698799999,210986265.42406,125267,44279.703,100181013.53699,0
1778698800000,2258.30,2259.77,2249.25,2255.60,64109.110,1778702399999,144514594.39131,96303,30389.782,68507968.10420,0
1778702400000,2255.61,2263.50,2255.49,2262.71,42902.207,1778705999999,96933358.99649,61521,24135.863,54532091.53573,0
1778706000000,2262.71,2263.00,2252.38,2254.90,43913.825,1778709599999,99079155.20128,65821,19964.774,45040195.31118,0
1778709600000,2254.90,2259.75,2249.63,2258.24,45952.828,1778713199999,103587419.20649,85461,23343.095,52627817.28183,0
1778713200000,2258.23,2260.79,2253.51,2257.54,49739.577,1778716799999,112273799.34844,78008,19347.741,43673547.88389,0
1778716800000,2257.53,2268.75,2256.77,2265.27,71367.399,1778720399999,161600095.41131,130029,38866.003,88004308.29333,0
1778720400000,2265.27,2268.40,2258.54,2264.01,56902.198,1778723999999,128767501.04335,108873,25623.079,57982146.84316,0
1778724000000,2264.00,2265.87,2246.19,2250.51,139904.067,1778727599999,315587633.76328,138522,52965.309,119417471.23079,0
1778727600000,2250.51,2254.18,2237.05,2241.03,197467.904,1778731199999,443247411.77453,245449,98799.902,221831052.48683,0
1778731200000,2241.03,2257.61,2238.17,2255.61,84960.693,1778734799999,191173729.57636,130265,50210.114,112984235.45098,0
1778734800000,2255.60,2272.92,2254.33,2267.23,163768.532,1778738399999,370769176.86698,176104,93420.602,211527373.77157,0
1778738400000,2267.23,2274.52,2265.48,2266.66,177594.784,1778741999999,403104152.02570,150269,76052.140,172580334.62467,0
1778742000000,2266.66,2269.99,2262.70,2264.23,68404.767,1778745599999,155018959.28776,93297,34232.267,77587766.42683,0
1778745600000,2264.23,2269.99,2260.57,2265.17,69387.910,1778749199999,157220848.23624,110229,29749.835,67416005.48965,0
1778749200000,2265.17,2266.78,2251.25,2256.65,136659.996,1778752799999,308709651.62641,150344,70242.578,158695199.24099,0
1778752800000,2256.66,2264.42,2254.41,2261.20,105659.047,1778756399999,238799349.41407,120327,44493.648,100552160.05901,0
1778756400000,2261.20,2263.27,2251.47,2252.81,93515.270,1778759999999,210963474.76157,99244,51496.297,116159429.23922,0
1778760000000,2252.80,2262.44,2246.84,2260.48,165659.638,1778763599999,373559686.35856,162530,78662.426,177338837.38398,0
1778763600000,2260.48,2264.39,2246.49,2248.01,229024.815,1778767199999,516600382.39563,288925,112662.456,254132114.40049,0
1778767200000,2248.01,2288.04,2245.01,2285.99,458404.915,1778770799999,1040602905.65326,471697,242736.352,551259846.89419,0
1778770800000,2285.99,2298.95,2279.34,2297.36,420191.007,1778774399999,961715576.67261,376567,213757.270,489288774.50026,0
1778774400000,2297.37,2317.81,2292.52,2315.14,492504.822,1778777999999,1134897400.51416,458122,246967.176,569181351.63603,0
1778778000000,2315.13,2318.60,2295.00,2307.28,362224.262,1778781599999,835544087.31487,373460,189773.420,437680660.02740,0
1778781600000,2307.27,2316.11,2301.78,2308.49,175114.985,1778785199999,404559903.18178,197888,82183.679,189841044.75802,0
1778785200000,2308.49,2311.38,2296.13,2297.42,143280.941,1778788799999,329910543.22975,158102,66566.186,153259344.79954,0
1778788800000,2297.43,2300.49,2287.01,2297.22,136158.981,1778792399999,312087009.53777,149289,70006.567,160467201.22525,0
1778792400000,2297.22,2299.22,2288.55,2295.97,67269.299,1778795999999,154331404.37558,78728,38057.031,87306518.28680,0
1778796000000,2295.97,2300.59,2294.00,2296.87,39345.748,1778799599999,90380770.60087,71855,21975.535,50480926.65783,0
1778799600000,2296.87,2296.87,2278.87,2282.06,127711.290,1778803199999,291952058.65138,125621,56906.098,130082480.68512,0
1778803200000,2282.06,2299.36,2280.41,2290.07,156579.735,1778806799999,358555427.87395,176957,80884.307,185157587.82057,0
1778806800000,2290.07,2293.72,2273.43,2274.64,158620.781,1778810399999,361928979.37140,205757,74503.879,169982556.51823,0
1778810400000,2274.65,2278.59,2259.56,2275.70,294570.770,1778813999999,668262982.64414,310716,149898.794,340137855.26672,0
1778814000000,2275.69,2278.68,2266.94,2272.36,87014.778,1778817599999,197744157.46822,131576,43858.699,99673222.67370,0
1778817600000,2272.36,2273.70,2261.42,2262.03,76272.659,1778821199999,172908085.08674,107215,34508.738,78250986.69736,0
1778821200000,2262.04,2266.05,2236.25,2243.97,429095.897,1778824799999,964672332.88909,350362,199239.884,447753746.57636,0
1778824800000,2243.97,2255.68,2242.35,2253.96,132389.725,1778828399999,297899217.69562,154787,69835.621,157151731.89941,0
1778828400000,2253.96,2270.64,2252.19,2263.90,200121.690,1778831999999,452989293.74160,167456,97925.080,221648882.02822,0
1778832000000,2263.90,2264.21,2248.42,2256.35,126040.056,1778835599999,284327370.41010,169795,57392.702,129464714.75719,0
1778835600000,2256.35,2259.00,2249.31,2253.49,74979.402,1778839199999,169021361.38159,128297,33055.052,74523701.46541,0
1778839200000,2253.48,2263.60,2250.95,2261.31,106019.520,1778842799999,239245813.10800,132343,61957.118,139794203.87980,0
1778842800000,2261.31,2262.90,2256.19,2256.32,57932.933,1778846399999,130849562.49731,89092,23902.041,53987070.40730,0
1778846400000,2256.33,2259.67,2249.91,2253.06,105978.861,1778849999999,238881077.34967,132271,53604.695,120832173.44252,0
1778850000000,2253.07,2253.07,2208.96,2212.67,759070.003,1778853599999,1691993861.13484,655735,327289.751,729673785.21440,0
1778853600000,2212.67,2223.11,2203.55,2212.34,497025.738,1778857199999,1099886326.79233,537861,251623.896,556907243.53564,0
1778857200000,2212.34,2223.23,2208.80,2221.91,164474.435,1778860799999,364628476.06502,248642,92300.504,204629293.61464,0
1778860800000,2221.92,2230.57,2217.55,2223.69,168060.496,1778864399999,373732980.78588,207888,80466.669,178953262.58378,0
1778864400000,2223.68,2232.00,2223.01,2228.41,91907.373,1778867999999,204711812.48588,139497,50791.739,113130168.37421,0
1778868000000,2228.40,2231.80,2223.42,2226.90,68950.011,1778871599999,153606263.25908,130380,32586.474,72595979.41000,0
1778871600000,2226.90,2227.66,2221.21,2222.31,59490.745,1778875199999,132293307.48343,110566,31077.582,69113083.80533,0
1778875200000,2222.30,2225.12,2215.71,2218.97,102470.021,1778878799999,227491047.94961,117511,41653.221,92484384.11611,0
1778878800000,2218.96,2224.14,2213.09,2216.09,47436.263,1778882399999,105248404.11455,79603,23414.599,51956483.71015,0
1778882400000,2216.09,2223.70,2215.89,2223.01,31432.653,1778885999999,69800341.22303,54268,19149.319,42522765.77614,0
1778886000000,2223.01,2225.31,2221.71,2223.66,26730.459,1778889599999,59435752.93240,47195,15173.399,33737587.90541,0
1778889600000,2223.65,2230.79,2222.76,2226.14,65440.385,1778893199999,145786079.76408,78460,35061.892,78111577.19641,0
1778893200000,2226.13,2229.99,2222.37,2228.63,54978.013,1778896799999,122379011.69950,73719,27622.627,61495964.75745,0
1778896800000,2228.63,2230.56,2225.87,2228.84,32599.458,1778900399999,72639225.73732,56485,18053.153,40226855.18617,0
1778900400000,2228.84,2229.63,2225.67,2226.63,28637.170,1778903999999,63802472.04607,42903,13616.958,30338566.76533,0
1778904000000,2226.63,2227.90,2216.54,2224.99,67324.300,1778907599999,149589968.63145,80985,30962.726,68805004.54686,0
1778907600000,2225.00,2226.20,2221.82,2224.43,29952.709,1778911199999,66633904.15520,50896,15223.262,33865844.44827,0
1778911200000,2224.42,2225.99,2208.00,2214.38,134063.986,1778914799999,297034637.52802,144421,53444.791,118434610.56157,0
1778914800000,2214.39,2214.79,2180.12,2193.52,551124.238,1778918399999,1208872149.45929,485140,244788.327,536937538.42510,0
1778918400000,2193.51,2196.06,2190.69,2192.24,76830.080,1778921999999,168542389.19850,91918,38122.694,83633313.58747,0
1778922000000,2192.25,2192.89,2160.50,2172.50,429359.431,1778925599999,933326954.46026,411339,186891.927,406190994.51147,0
1778925600000,2172.50,2174.31,2161.20,2172.99,203139.608,1778929199999,440591694.13171,227282,94037.303,203979435.59718,0
1778929200000,2173.00,2180.46,2173.00,2175.33,95273.154,1778932799999,207418212.57859,111581,55575.409,120992524.52889,0
1778932800000,2175.33,2178.56,2172.53,2175.41,65146.061,1778936399999,141742981.46248,89938,33730.383,73392107.15073,0
1778936400000,2175.40,2179.95,2171.11,2176.16,77528.915,1778939999999,168632524.12610,103290,40204.054,87456834.91812,0
1778940000000,2176.16,2187.42,2172.60,2178.97,123126.343,1778943599999,268278129.99961,137036,67529.160,147149564.63523,0
1778943600000,2178.96,2182.90,2175.82,2178.95,52089.569,1778947199999,113531264.76503,81231,28706.352,62573055.39671,0
1778947200000,2178.94,2182.79,2169.00,2173.29,94700.181,1778950799999,205966969.10923,115634,45796.819,99626049.86450,0
1778950800000,2173.29,2179.99,2173.29,2177.87,46239.632,1778954399999,100673424.43204,59031,24477.693,53293128.51407,0
1778954400000,2177.86,2184.33,2175.22,2180.59,43369.551,1778957999999,94545907.60002,56076,24534.185,53487751.65472,0
1778958000000,2180.59,2182.00,2178.11,2178.71,25739.171,1778961599999,56107145.50391,35923,11170.859,24351535.90331,0
1778961600000,2178.72,2182.23,2178.72,2180.40,18856.149,1778965199999,41119723.28824,35034,10600.285,23115695.04917,0
1778965200000,2180.39,2182.77,2179.87,2181.47,19845.354,1778968799999,43291016.24959,34210,11149.568,24321252.74621,0
1778968800000,2181.47,2182.38,2178.59,2179.37,23806.905,1778972399999,51908389.17454,42160,10897.130,23759152.13878,0
1778972400000,2179.36,2182.00,2178.16,2179.66,24064.784,1778975999999,52465616.61250,34361,10601.868,23112960.90876,0
1778976000000,2179.67,2184.79,2172.61,2176.64,73041.040,1778979599999,159205412.31144,79745,31634.946,68960988.35846,0
1778979600000,2176.63,2182.78,2166.66,2168.22,147592.716,1778983199999,320736937.65435,178979,68876.009,149703259.55645,0
1778983200000,2168.22,2175.47,2168.21,2173.34,46905.512,1778986799999,101912645.71208,81350,29176.090,63390092.88179,0
1778986800000,2173.34,2183.71,2173.30,2180.57,57361.193,1778990399999,124997971.44415,75537,32550.349,70935007.22074,0
1778990400000,2180.57,2188.98,2180.00,2186.30,105024.871,1778993999999,229529645.83385,103463,53621.496,117191765.60620,0
1778994000000,2186.30,2194.90,2184.39,2184.90,92433.170,1778997599999,202367887.42157,93407,48612.076,106445958.46465,0
1778997600000,2184.90,2187.00,2180.50,2184.04,44963.582,1779001199999,98166470.88825,58096,21907.119,47833460.08299,0
1779001200000,2184.03,2187.50,2181.35,2185.19,38878.198,1779004799999,84935353.17569,51746,21655.806,47311643.66862,0
1779004800000,2185.18,2186.00,2181.84,2185.16,29826.657,1779008399999,65148902.33235,43904,14600.277,31890759.93033,0
1779008400000,2185.16,2190.57,2184.83,2189.09,38437.642,1779011999999,84095764.46158,49735,23799.283,52070070.00717,0
1779012000000,2189.09,2197.63,2189.02,2193.27,125228.119,1779015599999,274696333.61276,134045,71181.642,156147152.80657,0
1779015600000,2193.26,2193.92,2186.67,2191.13,57961.968,1779019199999,126960962.27767,74829,27219.536,59624747.66251,0
1779019200000,2191.13,2197.41,2190.23,2193.37,59714.202,1779022799999,131024876.37622,69585,31822.498,69821705.02048,0
1779022800000,2193.36,2194.18,2186.41,2191.10,69148.106,1779026399999,151480348.87561,88547,32036.540,70182946.84852,0
1779026400000,2191.09,2191.52,2176.09,2185.57,124294.759,1779029999999,271427636.22977,149407,49897.700,108978611.09527,0
1779030000000,2185.58,2187.65,2180.00,2185.49,47633.801,1779033599999,104038139.83898,79126,26082.622,56973350.93867,0
1779033600000,2185.50,2188.43,2181.18,2181.51,35251.060,1779037199999,77015750.00539,63753,15946.355,34843056.33383,0
1779037200000,2181.52,2184.21,2175.04,2182.69,78882.350,1779040799999,171933347.16252,104457,37176.141,81035707.02230,0
1779040800000,2182.69,2187.83,2178.00,2187.59,53323.544,1779044399999,116438760.36800,79791,29053.391,63442967.86518,0
1779044400000,2187.60,2192.87,2186.38,2191.40,43286.270,1779047999999,94780265.04280,68895,22846.318,50029501.90395,0
1779048000000,2191.40,2192.85,2185.46,2188.20,30011.275,1779051599999,65682328.49020,50203,15055.091,32947532.31166,0
1779051600000,2188.20,2194.00,2186.00,2190.99,34246.077,1779055199999,75018487.82172,47561,19614.054,42971144.78773,0
1779055200000,2190.99,2190.99,2172.63,2178.64,134084.146,1779058799999,292348110.57443,195595,64072.817,139716392.23706,0
1779058800000,2178.65,2178.92,2085.00,2129.88,917342.011,1779062399999,1954705743.37922,793199,391141.095,833438606.40076,0
1779062400000,2129.88,2131.00,2102.93,2114.39,391913.529,1779065999999,828951628.96420,520022,188546.442,398804150.26274,0
1779066000000,2114.40,2120.62,2105.18,2116.67,208201.081,1779069599999,439733013.12665,315016,94359.661,199355192.29607,0
1779069600000,2116.66,2123.28,2111.55,2115.74,139112.743,1779073199999,294645429.85177,174054,60532.677,128191888.02333,0
1779073200000,2115.75,2123.00,2114.69,2117.63,113667.345,1779076799999,240816147.51597,139532,61074.138,129380600.06852,0
1779076800000,2117.62,2124.58,2113.00,2123.69,93604.045,1779080399999,198260967.16324,119939,55958.420,118510782.28846,0
1779080400000,2123.69,2124.80,2115.51,2117.27,68180.231,1779083999999,144567702.53244,107358,30705.214,65116014.64150,0
1779084000000,2117.26,2120.43,2108.33,2117.95,138979.099,1779087599999,293895169.78528,173672,62443.024,132051101.57180,0
1779087600000,2117.95,2122.84,2110.83,2119.46,96762.832,1779091199999,204935304.90029,134061,49748.457,105354279.54101,0
1779091200000,2119.46,2123.00,2116.25,2120.26,71059.707,1779094799999,150625174.19557,94323,38128.597,80821960.60619,0
1779094800000,2120.26,2120.79,2114.70,2115.75,38784.070,1779098399999,82101375.67307,67772,19513.931,41308490.17589,0
1779098400000,2115.75,2116.65,2111.12,2113.50,80720.868,1779101999999,170655598.98106,94450,46676.478,98685557.73102,0
1779102000000,2113.51,2139.18,2109.40,2132.98,262310.452,1779105599999,558052512.70249,249505,140542.285,298972827.12157,0
1779105600000,2132.98,2156.52,2132.98,2149.99,338522.187,1779109199999,726530362.35290,376828,173213.888,371762509.80848,0
1779109200000,2150.00,2150.41,2118.37,2130.07,425821.950,1779112799999,908404636.63394,475239,211410.387,451050771.04976,0
1779112800000,2130.08,2130.18,2097.00,2109.49,457547.700,1779116399999,966818808.86675,555299,213711.730,451677232.82213,0
1779116400000,2109.50,2110.39,2092.60,2106.66,350235.729,1779119999999,735899564.28942,440674,180707.967,379775084.39824,0
1779120000000,2106.66,2110.81,2089.01,2096.56,286847.791,1779123599999,602030368.23311,304042,151112.710,317213347.56050,0
1779123600000,2096.56,2109.46,2094.24,2107.01,115555.998,1779127199999,243142019.94866,188921,61137.935,128635019.12211,0
1779127200000,2107.00,2108.22,2074.26,2080.36,330620.269,1779130799999,689846549.44439,356648,147349.813,307502295.83600,0
1779130800000,2080.37,2127.96,2078.00,2124.48,496001.840,1779134399999,1046059935.77853,524702,248596.154,524175264.84568,0
1779134400000,2124.50,2130.27,2114.03,2116.56,166888.913,1779137999999,354207415.39202,164910,85563.043,181596660.39626,0
1779138000000,2116.57,2141.97,2113.52,2136.40,197728.648,1779141599999,421621542.21122,189199,98661.414,210297335.16818,0
1779141600000,2136.40,2141.66,2129.09,2134.82,164732.987,1779145199999,351834135.19315,141982,77162.150,164809596.94352,0
1779145200000,2134.82,2138.27,2126.50,2128.99,70877.868,1779148799999,151116358.60024,92654,32232.706,68729782.41409,0
1779148800000,2128.99,2146.99,2127.40,2135.09,121121.883,1779152399999,258867049.82480,183760,67735.462,144795664.27857,0
1779152400000,2135.09,2137.74,2122.75,2123.84,134393.412,1779155999999,286034744.83558,201659,65286.636,138958490.03149,0
1779156000000,2123.83,2135.00,2118.40,2122.47,149122.851,1779159599999,317037185.88328,187299,78688.843,167329879.13294,0
1779159600000,2122.46,2133.90,2121.02,2130.46,88880.485,1779163199999,189219514.74462,107113,43185.170,91929602.71631,0
1779163200000,2130.46,2135.90,2127.19,2132.97,75746.661,1779166799999,161467009.66698,102675,33013.782,70385262.31273,0
1779166800000,2132.96,2136.89,2122.27,2134.26,136440.167,1779170399999,290739777.72133,150761,77109.173,164371442.68207,0
1779170400000,2134.27,2139.36,2131.50,2136.39,66353.235,1779173999999,141691281.39812,106816,39192.543,83700210.76252,0
1779174000000,2136.39,2144.22,2134.26,2139.98,78383.993,1779177599999,167699402.52257,117131,40921.965,87563698.50921,0
1779177600000,2139.98,2140.45,2129.64,2132.59,107930.543,1779181199999,230437138.18555,118647,47311.097,101014537.16512,0
1779181200000,2132.58,2133.65,2109.40,2113.38,314968.789,1779184799999,667123224.42703,250145,156647.467,331835167.38932,0
1779184800000,2113.38,2121.47,2105.73,2117.40,191478.258,1779188399999,404684116.26036,200351,90543.169,191404724.44991,0
1779188400000,2117.40,2119.47,2108.19,2109.74,82958.923,1779191999999,175364007.31305,113629,35060.234,74110126.06498,0
1779192000000,2109.73,2118.73,2107.69,2117.40,95960.964,1779195599999,202872797.46742,100281,43537.953,92055819.19059,0
1779195600000,2117.39,2126.95,2106.50,2118.17,293413.314,1779199199999,621207985.85748,339432,146623.213,310480513.17433,0
1779199200000,2118.17,2123.26,2093.16,2105.34,508026.765,1779202799999,1069693900.64037,521990,227820.162,479767229.43636,0
1779202800000,2105.34,2112.90,2102.61,2109.37,135593.036,1779206399999,285892407.45242,201210,66349.062,139898359.36667,0
1779206400000,2109.38,2121.79,2106.27,2120.26,121642.932,1779209999999,257157663.17728,165404,67265.869,142190344.71849,0
1779210000000,2120.26,2124.50,2111.65,2114.86,133588.455,1779213599999,283086229.13695,151642,79491.652,168478940.65372,0
1779213600000,2114.86,2118.83,2109.65,2114.23,83848.613,1779217199999,177307230.12033,106320,35061.334,74147482.94177,0
